date,ArmStat_Industry_Total_Current_Mln_AMD,ArmStat_Industry_Mining_Current_Mln_AMD,ArmStat_Industry_MetalOres_Current_Mln_AMD,ArmStat_Industry_Manufacturing_Current_Mln_AMD,ArmStat_Industry_ElectricityGas_Current_Mln_AMD,ArmStat_Industry_WaterWaste_Current_Mln_AMD,ArmStat_Industry_Total_Index,ArmStat_Industry_Mining_Index,ArmStat_Industry_MetalOres_Index,ArmStat_Industry_Manufacturing_Index,ArmStat_Industry_ElectricityGas_Index,ArmStat_Industry_WaterWaste_Index,ArmStat_EAI_ChainLink_2023_Index,ArmStat_EAI_SA_2023_Index,ArmStat_Export_UnitValue_MoM_Index,ArmStat_Import_UnitValue_MoM_Index,ArmStat_FreightTariff_Total_MoM_Index,ArmStat_FreightTariff_Road_MoM_Index,ArmStat_FreightTariff_Rail_MoM_Index
2017-04-01,139415.93466666667,26371.518666666667,25598.02633333333,93369.95766666668,17620.206666666665,2054.2516666666666,109.09999999999998,105.56666666666666,104.23333333333332,114.13333333333333,92.33333333333331,109.0,63.26666666666667,70.60000000000001,100.86666666666667,98.9,99.56666666666666,98.73333333333332,101.03333333333336
2017-07-01,151229.568,28798.783333333336,27913.21733333333,99403.87466666668,20792.90033333333,2234.009666666667,110.46666666666664,114.0,112.83333333333331,110.26666666666668,108.4,108.46666666666664,85.5,71.63333333333334,102.1,101.43333333333334,100.06666666666666,100.23333333333332,99.73333333333332
2017-10-01,196812.93200000003,32078.99966666667,31204.58433333333,140409.3486666667,22250.369333333336,2074.2143333333333,111.53333333333336,123.63333333333333,122.43333333333334,112.56666666666666,96.06666666666666,106.26666666666668,86.93333333333334,73.89999999999999,100.86666666666667,100.6,100.5,100.63333333333333,102.33333333333331
2018-01-01,138561.57633333336,27281.442,26680.357666666667,85741.31366666667,23532.227,2006.5936666666664,108.8,93.3,92.36666666666667,119.43333333333334,98.03333333333336,97.9,55.86666666666667,75.7,100.0,100.5,99.7,100.0,97.63333333333333
2018-04-01,142996.28833333333,25677.213333333333,24593.451666666664,96497.312,18707.118,2114.645,100.43333333333334,88.76666666666667,87.46666666666665,101.6,112.16666666666669,100.5,67.89999999999999,75.33333333333333,101.56666666666666,99.83333333333331,100.0,99.7,101.3
2018-07-01,157951.48766666665,22707.191666666666,21387.185,111836.38366666668,21011.31266666667,2396.5996666666665,104.56666666666666,82.83333333333333,80.66666666666667,110.53333333333336,106.03333333333336,102.0,88.06666666666666,75.23333333333333,98.5,99.66666666666669,100.46666666666664,100.76666666666668,100.53333333333336
2018-10-01,205577.84200000003,24582.56466666667,23096.862666666668,155875.84333333335,23078.45866666667,2040.9753333333333,102.3,81.63333333333334,78.96666666666667,105.9,112.03333333333336,93.8,90.6,76.76666666666667,99.7,99.1,99.76666666666668,100.1,97.66666666666669
2019-01-01,140842.32700000002,24629.677,23944.79433333333,92220.85366666666,21971.074666666667,2020.7216666666664,101.6,95.53333333333336,95.13333333333333,105.2,97.5,99.86666666666667,59.333333333333336,79.39999999999999,102.66666666666669,101.5,100.43333333333334,100.43333333333334,101.9
2019-04-01,157991.62766666667,28433.936666666665,27516.177666666663,108149.00366666669,19171.39733333333,2237.2900000000004,111.2,119.2,120.66666666666669,110.96666666666664,103.26666666666668,105.5,72.3,80.0,96.06666666666666,98.6,99.56666666666666,99.63333333333333,97.93333333333334
2019-07-01,177275.5606666667,33523.52966666667,32075.471666666668,120286.15433333332,21312.454,2153.422666666667,112.03333333333336,150.70000000000002,153.33333333333334,106.8,103.6,90.1,94.9,82.06666666666666,102.2,100.83333333333331,99.96666666666664,99.86666666666667,100.4
2019-10-01,219822.883,32182.20166666667,30603.036333333333,163545.81766666667,22204.335333333333,1890.5283333333332,107.63333333333333,139.70000000000002,143.03333333333333,104.53333333333336,97.23333333333332,94.26666666666668,99.26666666666668,83.83333333333333,98.06666666666666,99.93333333333334,100.3,100.76666666666668,99.16666666666669
2020-01-01,150133.55133333334,29041.32433333333,28315.97266666667,94994.12666666666,24441.344,1656.7563333333335,109.53333333333336,128.13333333333333,128.86666666666667,104.46666666666664,112.06666666666668,82.23333333333333,62.2,81.56666666666666,101.73333333333332,99.8,100.26666666666668,100.0,102.36666666666667
2020-04-01,148517.14800000002,31467.966666666664,30436.98166666667,97778.71,17566.681666666667,1703.7896666666666,95.83333333333331,122.3,122.76666666666668,90.03333333333335,92.26666666666668,76.33333333333333,63.43333333333334,69.53333333333333,98.93333333333334,99.03333333333336,99.46666666666664,99.33333333333331,98.96666666666664
2020-07-01,179019.7256666667,36737.05066666667,34788.54266666667,119347.21233333331,20931.571,2003.8916666666669,99.43333333333334,104.63333333333333,103.46666666666664,98.7,96.33333333333331,92.96666666666664,85.60000000000001,74.86666666666666,102.43333333333334,101.43333333333334,96.86666666666667,99.23333333333332,100.6
2020-10-01,212425.051,37118.83833333334,35425.003333333334,150521.17633333334,23008.115,1776.9213333333337,95.03333333333336,97.76666666666668,97.5,93.93333333333334,99.4,93.93333333333332,90.3,75.93333333333334,104.1,101.53333333333336,100.5,100.43333333333334,101.6
2021-01-01,156803.88033333333,43152.12900000001,42269.444,86039.43833333334,25939.748666666663,1672.5643333333337,95.96666666666664,109.06666666666666,108.86666666666667,87.96666666666665,112.0,100.93333333333334,60.0,78.86666666666666,102.46666666666664,102.36666666666667,100.33333333333331,100.06666666666666,101.96666666666664
2021-04-01,188702.693,56691.91933333333,55081.09533333334,110608.11566666666,19524.05,1878.608,108.7,106.53333333333336,105.0,109.9,107.23333333333332,110.16666666666669,72.0,78.63333333333334,100.7,100.06666666666666,100.4,100.83333333333331,99.73333333333332
2021-07-01,195242.41466666665,47338.74033333334,45322.50133333334,124108.41466666666,21568.98933333333,2226.2703333333334,98.43333333333334,90.33333333333331,89.93333333333334,100.23333333333332,102.9,110.6,88.56666666666666,78.56666666666666,98.26666666666668,100.5,100.03333333333336,100.63333333333333,97.86666666666667
2021-10-01,254554.236,48792.01066666667,46859.43866666666,177839.05733333333,26040.29133333333,1882.8766666666668,109.16666666666669,96.63333333333333,95.96666666666664,111.53333333333336,114.4,106.0,98.5,82.43333333333334,99.9,100.8,99.93333333333334,100.06666666666666,99.3
